observationId,field,observationStartMJD,t_exp,fieldRA,fieldDEC,seeingFwhmEff,fiveSigmaDepth,skyBrightness,filter
3935,a36-2-21,61263.85596064814,90,31.365045833333333,5.094444444444444,1.503891043491244,23.68676876576641,22.63828496454692,g
3936,a36-2-22,61263.857199074075,90,34.019025,5.094444444444444,3.5848813226516607,22.7543494910064,22.63828496454692,g
3937,a36-2-23,61263.8584375,90,34.019025,2.4966666666666666,1.8591263934042244,23.460068116220153,22.63828496454692,g
3938,a36-2-24,61263.85967592592,90,34.019025,-0.1011111111111111,3.6975445957259923,22.720989110933026,22.63828496454692,g
3939,a36-2-25,61263.86091435185,90,36.67300833333333,-0.1011111111111111,1.7822283458103807,23.505287095354866,22.63828496454692,g
3940,a36-2-26,61263.86215277777,90,36.67300833333333,2.4966666666666666,1.871458868787858,23.452988192443463,22.63828496454692,g
3941,a36-2-27,61263.863391203704,90,36.67300833333333,5.094444444444444,1.52520930840912,23.67174434584749,22.63828496454692,g
3942,a36-2-01,61263.86686342592,90,15.441154166666664,-0.1011111111111111,1.5261216972530889,23.00760525410461,21.64139152868408,r
3943,a36-2-02,61263.86810185185,90,15.441154166666664,2.4966666666666666,1.4337321038316229,23.074434900468567,21.64139152868408,r
3944,a36-2-03,61263.86934027778,90,15.441154166666664,5.094444444444444,1.5792965129996102,22.97092750706645,21.64139152868408,r
3945,a36-2-04,61263.8705787037,90,18.0951375,5.094444444444444,2.2785797594577897,22.577405287447228,21.64139152868408,r
3946,a36-2-05,61263.87181712963,90,18.0951375,2.4966666666666666,1.5195578201107578,23.012219856613374,21.64139152868408,r
3947,a36-2-06,61263.87305555555,90,18.0951375,-0.1011111111111111,1.3365783521972505,23.149450317940413,21.64139152868408,r
3948,a36-2-07,61263.87429398148,90,20.749116666666666,-0.1011111111111111,1.4363140245155206,23.072510321567215,21.64139152868408,r
3949,a36-2-08,61263.87553240741,90,20.749116666666666,2.4966666666666666,1.5124225819872683,23.017258487297564,21.64139152868408,r
3950,a36-2-09,61263.87677083333,90,20.749116666666666,5.094444444444444,1.6990479727691865,22.892601265631008,21.64139152868408,r
3951,a36-2-10,61263.87800925926,90,23.4031,5.094444444444444,1.5209640782283498,23.006166845398074,21.63009200690924,r
3952,a36-2-11,61263.87924768518,90,23.4031,2.4966666666666666,1.377495898611377,23.11216755517272,21.63009200690924,r
3953,a36-2-12,61263.880486111106,90,23.4031,-0.1011111111111111,1.5825958223409857,22.96362658592701,21.63009200690924,r
3954,a36-2-13,61263.88172453704,90,26.05708333333333,-0.1011111111111111,1.9567440748815,22.735988315165137,21.63009200690924,r
3955,a36-2-14,61263.88296296296,90,26.05708333333333,2.4966666666666666,1.5093176427897574,23.01439623101747,21.63009200690924,r
3956,a36-2-15,61263.884201388886,90,26.05708333333333,5.094444444444444,1.798371083675509,22.826592611632634,21.63009200690924,r
3957,a36-2-16,61263.88543981481,90,28.7110625,5.094444444444444,1.5013742265865115,23.02004504595727,21.63009200690924,r
3958,a36-2-17,61263.886678240735,90,28.7110625,2.4966666666666666,1.3443715198977606,23.13818475228283,21.63009200690924,r
3959,a36-2-18,61263.88791666667,90,28.7110625,-0.1011111111111111,3.085667806020746,22.24574001298648,21.63009200690924,r
3960,a36-2-19,61263.88915509259,90,31.365045833333333,-0.1011111111111111,1.3658372790647018,23.11457317994619,21.615175200903916,r
3961,a36-2-20,61263.890393518515,90,31.365045833333333,2.4966666666666666,1.4143637522752035,23.07724045913661,21.615175200903916,r
3962,a36-2-21,61263.89163194444,90,31.365045833333333,5.094444444444444,1.5736996339045217,22.962970647324315,21.615175200903916,r
3963,a36-2-22,61263.89287037037,90,34.019025,5.094444444444444,1.7609500533230038,22.842448130516498,21.615175200903916,r
3964,a36-2-23,61263.894108796296,90,34.019025,2.4966666666666666,1.3974186316256674,23.09013147674643,21.615175200903916,r
3965,a36-2-24,61263.89534722222,90,34.019025,-0.1011111111111111,1.9482918861188934,22.733925585073706,21.615175200903916,r
3966,a36-2-25,61263.896585648145,90,36.67300833333333,-0.1011111111111111,1.6897481467223545,22.88671524177134,21.615175200903916,r
3967,a36-2-26,61263.89782407407,90,36.67300833333333,2.4966666666666666,1.3645007341702546,23.115619802043863,21.615175200903916,r
3968,a36-2-27,61263.8990625,90,36.67300833333333,5.094444444444444,1.4664619600494815,23.038538884026867,21.615175200903916,r
3969,a27-1-01,61264.74776041666,90,342.7491166666666,-0.1011111111111111,1.3915378085179202,23.034051291859594,23.095628060788133,u
3970,a27-1-02,61264.74899884259,90,342.7491166666666,2.4966666666666666,1.1425234539257323,23.240720349437996,23.095628060788133,u
3971,a27-1-03,61264.75023726852,90,342.7491166666666,5.094444444444444,1.332360086482464,23.079725463978257,23.095628060788133,u
3972,a27-1-04,61264.751475694444,90,345.40309999999994,5.094444444444444,1.0218770989361092,23.357001566545797,23.095628060788133,u
3973,a27-1-05,61264.75271412037,90,345.40309999999994,2.4966666666666666,1.3626646647110647,23.05609629597804,23.095628060788133,u
3974,a27-1-06,61264.75395254629,90,345.40309999999994,-0.1011111111111111,1.281879677167088,23.1202637699824,23.095628060788133,u
3975,a27-1-07,61264.75519097222,90,348.05708333333325,-0.1011111111111111,0.8969490361974952,23.49213706669477,23.095628060788133,u
3976,a27-1-08,61264.75642939815,90,348.05708333333325,2.4966666666666666,0.9704564859586133,23.41060725997101,23.095628060788133,u
3977,a27-1-09,61264.75766782407,90,348.05708333333325,5.094444444444444,1.2701925299470582,23.129868648768827,23.095628060788133,u
3978,a27-1-10,61264.75890625,90,350.7110625,5.094444444444444,1.3338728546242349,23.07435636062765,23.0815932717726,u
3979,a27-1-11,61264.76014467592,90,350.7110625,2.4966666666666666,1.117296446658913,23.25987778190445,23.0815932717726,u
3980,a27-1-12,61264.761383101846,90,350.7110625,-0.1011111111111111,1.079101209989801,23.29615170185217,23.0815932717726,u
3981,a27-1-13,61264.76262152778,90,353.3650458333333,-0.1011111111111111,1.4774993075940255,22.96675680111658,23.0815932717726,u
3982,a27-1-14,61264.7638599537,90,353.3650458333333,2.4966666666666666,1.3622492469495828,23.052236527863744,23.0815932717726,u
3983,a27-1-15,61264.76509837963,90,353.3650458333333,5.094444444444444,1.443089871221051,22.991581418957168,23.0815932717726,u
3984,a27-1-16,61264.76633680555,90,356.01902499999994,5.094444444444444,1.0149188068083401,23.359969697011632,23.0815932717726,u
3985,a27-1-17,61264.76757523148,90,356.01902499999994,2.4966666666666666,1.1900623872149656,23.193951518037238,23.0815932717726,u
3986,a27-1-18,61264.76881365741,90,356.01902499999994,-0.1011111111111111,0.9807913716611159,23.395492295593463,23.0815932717726,u
3987,a27-1-19,61264.77005208333,90,358.67300833333326,-0.1011111111111111,1.3019075312740325,23.09493642663474,23.06524491444993,u
3988,a27-1-20,61264.771290509256,90,358.67300833333326,2.4966666666666666,1.1461122800944628,23.228424611010965,23.06524491444993,u
3989,a27-1-21,61264.77252893518,90,358.67300833333326,5.094444444444444,0.9548267505062409,23.418489488960475,23.06524491444993,u
3990,a27-1-22,61264.77376736111,90,1.3269874999999998,5.094444444444444,1.0075032651850544,23.362750660260346,23.06524491444993,u
3991,a27-1-23,61264.775005787036,90,1.3269874999999998,2.4966666666666666,1.4235126080325484,23.001059599181296,23.06524491444993,u
3992,a27-1-24,61264.77624421296,90,1.3269874999999998,-0.1011111111111111,1.4225639162390664,23.001761459425616,23.06524491444993,u
3993,a27-1-25,61264.777482638885,90,3.980970833333333,-0.1011111111111111,1.4941098675334186,22.950062759547734,23.06524491444993,u
3994,a27-1-26,61264.77872106481,90,3.980970833333333,2.4966666666666666,1.4215720033245487,23.002495780524548,23.06524491444993,u
3995,a27-1-27,61264.77995949074,90,3.980970833333333,5.094444444444444,1.1997474726639163,23.180596227702182,23.06524491444993,u
3996,a27-1-01,61264.78343171296,90,342.7491166666666,-0.1011111111111111,1.1281458226304615,24.027122292107038,22.71990533616902,g
3997,a27-1-02,61264.784670138884,90,342.7491166666666,2.4966666666666666,1.1436010753539905,24.012692812875926,22.71990533616902,g
3998,a27-1-03,61264.78590856481,90,342.7491166666666,5.094444444444444,1.2084794284624694,23.954128379318842,22.71990533616902,g
3999,a27-1-04,61264.78714699074,90,345.40309999999994,5.094444444444444,0.9747932351039678,24.181752157900153,22.71990533616902,g
4000,a27-1-05,61264.788385416665,90,345.40309999999994,2.4966666666666666,1.0869369899995698,24.06655998336113,22.71990533616902,g
4001,a27-1-06,61264.78962384259,90,345.40309999999994,-0.1011111111111111,1.0797917001637125,24.07354622159849,22.71990533616902,g
4002,a27-1-07,61264.79086226851,90,348.05708333333325,-0.1011111111111111,1.2554470708115166,23.91361902032839,22.71990533616902,g
4003,a27-1-08,61264.792100694445,90,348.05708333333325,2.4966666666666666,0.8878327915876382,24.280322094724873,22.71990533616902,g
4004,a27-1-09,61264.79333912037,90,348.05708333333325,5.094444444444444,1.1546089215361488,24.00253119205477,22.71990533616902,g
4005,a27-1-10,61264.794577546294,90,350.7110625,5.094444444444444,0.9171472638934635,24.243570791030077,22.713871018774665,g
4006,a27-1-11,61264.79581597222,90,350.7110625,2.4966666666666666,1.128743587335664,24.024032034050574,22.713871018774665,g
4007,a36-2-01,61264.79690972222,90,15.441154166666664,-0.1011111111111111,1.0951278837722984,23.265552436138492,23.030645584576945,u
4008,a27-1-12,61264.79705439814,90,350.7110625,-0.1011111111111111,1.368089746881812,23.819671739315314,22.713871018774665,g
4009,a36-2-02,61264.79814814815,90,15.441154166666664,2.4966666666666666,1.0214204379193563,23.33814557752897,23.030645584576945,u
4010,a27-1-13,61264.798292824074,90,353.3650458333333,-0.1011111111111111,1.0524875494663035,24.09814005734415,22.713871018774665,g
4011,a36-2-03,61264.79938657407,90,15.441154166666664,5.094444444444444,1.0566103817615358,23.302882701337516,23.030645584576945,u
4012,a27-1-14,61264.79953125,90,353.3650458333333,2.4966666666666666,1.0139689532205869,24.13758747338816,22.713871018774665,g
4013,a36-2-04,61264.800624999996,90,18.0951375,5.094444444444444,1.3065998010554403,23.08071701407805,23.030645584576945,u
4014,a27-1-15,61264.80076967592,90,353.3650458333333,5.094444444444444,0.9031449552515391,24.259790895109205,22.713871018774665,g
4015,a36-2-05,61264.80186342592,90,18.0951375,2.4966666666666666,1.2925294251009558,23.092085680656467,23.030645584576945,u
4016,a27-1-16,61264.80200810185,90,356.01902499999994,5.094444444444444,1.1116905929955887,24.04017134432661,22.713871018774665,g
4017,a36-2-06,61264.80310185185,90,18.0951375,-0.1011111111111111,0.9550871128281226,23.407894688478393,23.030645584576945,u
4018,a27-1-17,61264.80324652777,90,356.01902499999994,2.4966666666666666,1.3332673314668433,23.84711846695302,22.713871018774665,g
4019,a36-2-07,61264.80434027778,90,20.749116666666666,-0.1011111111111111,1.2534320653545565,23.124314683163036,23.030645584576945,u
4020,a27-1-18,61264.804484953704,90,356.01902499999994,-0.1011111111111111,0.9054022735285604,24.257159620818225,22.713871018774665,g
4021,a36-2-08,61264.8055787037,90,20.749116666666666,2.4966666666666666,1.2598230674754012,23.118980639868667,23.030645584576945,u
4022,a27-1-19,61264.80572337963,90,358.67300833333326,-0.1011111111111111,1.0831219441538698,24.064111411580164,22.705167737529123,g
4023,a36-2-09,61264.806817129625,90,20.749116666666666,5.094444444444444,0.9960115626554225,23.364337157126016,23.030645584576945,u
4024,a27-1-20,61264.80696180555,90,358.67300833333326,2.4966666666666666,1.2403184455969023,23.92031057579772,22.705167737529123,g
4025,a36-2-10,61264.80805555555,90,23.4031,5.094444444444444,1.4525696164788806,22.96268519042303,23.00901507551698,u
4026,a27-1-21,61264.80820023148,90,358.67300833333326,5.094444444444444,1.1876283602272744,23.966421521212773,22.705167737529123,g
4027,a36-2-11,61264.80929398148,90,23.4031,2.4966666666666666,1.2232967529607044,23.143246505125003,23.00901507551698,u
4028,a27-1-22,61264.80943865741,90,1.3269874999999998,5.094444444444444,1.2533939629803785,23.909164584667096,22.705167737529123,g
4029,a36-2-12,61264.810532407406,90,23.4031,-0.1011111111111111,0.9205118021216753,23.439603786663888,23.00901507551698,u
4030,a27-1-23,61264.81067708333,90,1.3269874999999998,2.4966666666666666,0.9992268421407473,24.14943287725543,22.705167737529123,g
4031,a36-2-13,61264.81177083333,90,26.05708333333333,-0.1011111111111111,1.3269487271361602,23.057885916583132,23.00901507551698,u
4032,a27-1-24,61264.81191550926,90,1.3269874999999998,-0.1011111111111111,0.9963788499597674,24.152450241919738,22.705167737529123,g
4033,a36-2-14,61264.813009259255,90,26.05708333333333,2.4966666666666666,1.3418239299662336,23.046167793925115,23.00901507551698,u
4034,a27-1-25,61264.81315393518,90,3.980970833333333,-0.1011111111111111,1.1300029438098256,24.019198774247204,22.705167737529123,g
4035,a36-2-15,61264.814247685186,90,26.05708333333333,5.094444444444444,1.4099737696122217,22.994040608132906,23.00901507551698,u
4036,a27-1-26,61264.814392361106,90,3.980970833333333,2.4966666666666666,1.3672698278773798,23.816644145603068,22.705167737529123,g
4037,a36-2-16,61264.81548611111,90,28.7110625,5.094444444444444,0.9648569218782896,23.390821755813555,23.00901507551698,u
4038,a27-1-27,61264.81563078704,90,3.980970833333333,5.094444444444444,1.209816850839735,23.94676449539093,22.705167737529123,g
4039,a36-2-17,61264.816724537035,90,28.7110625,2.4966666666666666,0.9792118709475258,23.375487882669802,23.00901507551698,u
4040,a36-2-18,61264.81796296296,90,28.7110625,-0.1011111111111111,1.3038484026345145,23.07633767118601,23.00901507551698,u
4041,a27-1-01,61264.81910300926,90,342.7491166666666,-0.1011111111111111,1.0340675401122996,23.42743344878523,21.65131876318212,r
4042,a36-2-19,61264.819201388884,90,31.365045833333333,-0.1011111111111111,1.288425973723364,23.081869221166265,22.98633396986068,u
4043,a27-1-02,61264.82034143518,90,342.7491166666666,2.4966666666666666,1.1734180628919164,23.29283163267401,21.65131876318212,r
4044,a36-2-20,61264.820439814815,90,31.365045833333333,2.4966666666666666,0.866573259400744,23.495197856424156,22.98633396986068,u
4045,a27-1-03,61264.821579861105,90,342.7491166666666,5.094444444444444,1.1152787069049737,23.346976864327193,21.65131876318212,r
4046,a36-2-21,61264.82167824074,90,31.365045833333333,5.094444444444444,1.4726781241250368,22.94119796674731,22.98633396986068,u
4047,a27-1-04,61264.82281828704,90,345.40309999999994,5.094444444444444,1.22678490962739,23.24540048989768,21.65131876318212,r
4048,a36-2-22,61264.822916666664,90,34.019025,5.094444444444444,1.2693750315483099,23.097509296447846,22.98633396986068,u
4049,a27-1-05,61264.82405671296,90,345.40309999999994,2.4966666666666666,1.1326012925998528,23.330560137668993,21.65131876318212,r
4050,a36-2-23,61264.82415509259,90,34.019025,2.4966666666666666,1.0773025050326284,23.269205149287018,22.98633396986068,u
4051,a27-1-06,61264.825295138886,90,345.40309999999994,-0.1011111111111111,0.9724905257457804,23.492675198853984,21.65131876318212,r
4052,a36-2-24,61264.82539351851,90,34.019025,-0.1011111111111111,1.634863898818428,22.83085062981617,22.98633396986068,u
4053,a27-1-07,61264.82653356481,90,348.05708333333325,-0.1011111111111111,0.8670620975507427,23.614369739495395,21.65131876318212,r
4054,a36-2-25,61264.826631944445,90,36.67300833333333,-0.1011111111111111,1.6016183318315385,22.85257518417017,22.98633396986068,u
4055,a27-1-08,61264.82777199074,90,348.05708333333325,2.4966666666666666,0.9878295157754308,23.476053164065824,21.65131876318212,r
4056,a36-2-26,61264.82787037037,90,36.67300833333333,2.4966666666666666,1.3119298735396914,23.062878474857435,22.98633396986068,u
4057,a27-1-09,61264.829010416666,90,348.05708333333325,5.094444444444444,0.9672276960726046,23.498437356277005,21.65131876318212,r
4058,a36-2-27,61264.82910879629,90,36.67300833333333,5.094444444444444,1.0127151975267035,23.33361923081133,22.98633396986068,u
4059,a27-1-10,61264.83024884259,90,350.7110625,5.094444444444444,1.2128329358245542,23.25898276681152,21.6544163139112,r
4060,a27-1-11,61264.831487268515,90,350.7110625,2.4966666666666666,1.124820103417367,23.339282498541376,21.6544163139112,r
4061,a36-2-01,61264.83258101852,90,15.441154166666664,-0.1011111111111111,1.3351614739397284,23.832431193580213,22.682622624360132,g
4062,a27-1-12,61264.83272569444,90,350.7110625,-0.1011111111111111,1.1386223558903914,23.326290639547626,21.6544163139112,r
4063,a36-2-02,61264.833819444444,90,15.441154166666664,2.4966666666666666,1.2297392156710014,23.91991725540364,22.682622624360132,g
4064,a27-1-13,61264.83396412037,90,353.3650458333333,-0.1011111111111111,0.9273180867016417,23.544530716613767,21.6544163139112,r
4065,a36-2-03,61264.83505787037,90,15.441154166666664,5.094444444444444,0.8293011770218368,24.336565979961,22.682622624360132,g
4066,a27-1-14,61264.835202546295,90,353.3650458333333,2.4966666666666666,0.9021519966662762,23.573706220027567,21.6544163139112,r
4067,a36-2-04,61264.83629629629,90,18.0951375,5.094444444444444,1.286170096240959,23.872212811672625,22.682622624360132,g
4068,a27-1-15,61264.83644097222,90,353.3650458333333,5.094444444444444,0.8542423860546569,23.631512260497615,21.6544163139112,r
4069,a36-2-05,61264.83753472222,90,18.0951375,2.4966666666666666,0.9427725159945917,24.201432999602517,22.682622624360132,g
4070,a27-1-16,61264.837679398144,90,356.01902499999994,5.094444444444444,0.9060992872933087,23.569077924025592,21.6544163139112,r
4071,a36-2-06,61264.83877314815,90,18.0951375,-0.1011111111111111,0.9251432707921436,24.2213562710404,22.682622624360132,g
4072,a27-1-17,61264.83891782407,90,356.01902499999994,2.4966666666666666,1.0117489831729574,23.452005862583807,21.6544163139112,r
4073,a36-2-07,61264.84001157407,90,20.749116666666666,-0.1011111111111111,1.2000921296667901,23.945845220659034,22.682622624360132,g
4074,a27-1-18,61264.84015625,90,356.01902499999994,-0.1011111111111111,1.272864032301997,23.207431332187266,21.6544163139112,r
4075,a36-2-08,61264.84125,90,20.749116666666666,2.4966666666666666,0.989344608922668,24.150493192894096,22.682622624360132,g
4076,a27-1-19,61264.841394675925,90,358.67300833333326,-0.1011111111111111,0.8801592822579757,23.599720082303108,21.65409898335751,r
4077,a36-2-09,61264.84248842592,90,20.749116666666666,5.094444444444444,1.3578969537761165,23.8144532970435,22.682622624360132,g
4078,a27-1-20,61264.84263310185,90,358.67300833333326,2.4966666666666666,0.9314459791759403,23.53967843667833,21.65409898335751,r
4079,a36-2-10,61264.84372685185,90,23.4031,5.094444444444444,1.2373296365216644,23.906379015144218,22.66605344169448,g
4080,a27-1-21,61264.84387152777,90,358.67300833333326,5.094444444444444,1.2465519324028538,23.2295846350055,21.65409898335751,r
4081,a36-2-11,61264.84496527778,90,23.4031,2.4966666666666666,1.1040954921865467,24.02733599910157,22.66605344169448,g
4082,a27-1-22,61264.8451099537,90,1.3269874999999998,5.094444444444444,1.2809808015440558,23.20050361669905,21.65409898335751,r
4083,a36-2-12,61264.8462037037,90,23.4031,-0.1011111111111111,1.073324101249249,24.057295904799844,22.66605344169448,g
4084,a27-1-23,61264.84634837963,90,1.3269874999999998,2.4966666666666666,0.9436968927018627,23.52581420956294,21.65409898335751,r
4085,a36-2-13,61264.84744212963,90,26.05708333333333,-0.1011111111111111,1.348612036269934,23.814748651664246,22.66605344169448,g
4086,a27-1-24,61264.847586805554,90,1.3269874999999998,-0.1011111111111111,1.1487214042038836,23.316740763590968,21.65409898335751,r
4087,a36-2-14,61264.84868055555,90,26.05708333333333,2.4966666666666666,1.0603629863025439,24.07016677788988,22.66605344169448,g
4088,a27-1-25,61264.84882523148,90,3.980970833333333,-0.1011111111111111,0.8708500814752882,23.610983397689182,21.65409898335751,r
4089,a36-2-15,61264.849918981476,90,26.05708333333333,5.094444444444444,1.0454158573602788,24.085201667451756,22.66605344169448,g
4090,a27-1-26,61264.8500636574,90,3.980970833333333,2.4966666666666666,1.1222026893295758,23.341622635477393,21.65409898335751,r
4091,a36-2-16,61264.85115740741,90,28.7110625,5.094444444444444,1.1693928983403228,23.966372297309416,22.66605344169448,g
4092,a27-1-27,61264.851302083334,90,3.980970833333333,5.094444444444444,0.9817116955275161,23.483886298116087,21.65409898335751,r
4093,a36-2-17,61264.85239583333,90,28.7110625,2.4966666666666666,1.1153945148098598,24.01653908998053,22.66605344169448,g
4094,a36-2-18,61264.853634259256,90,28.7110625,-0.1011111111111111,1.0930384532792128,24.038006591549017,22.66605344169448,g
4095,a36-2-19,61264.85487268518,90,31.365045833333333,-0.1011111111111111,0.9485055450932,24.17983713002573,22.646459971424104,g
4096,a36-2-20,61264.85611111111,90,31.365045833333333,2.4966666666666666,1.221686296500401,23.91160904301489,22.646459971424104,g
4097,a36-2-21,61264.85734953704,90,31.365045833333333,5.094444444444444,1.1577721299349244,23.96869091531253,22.646459971424104,g
4098,a36-2-22,61264.85858796296,90,34.019025,5.094444444444444,1.3310458607791986,23.820400551001548,22.646459971424104,g
4099,a36-2-23,61264.859826388885,90,34.019025,2.4966666666666666,1.3123051059461015,23.83549695257394,22.646459971424104,g
4100,a36-2-24,61264.86106481481,90,34.019025,-0.1011111111111111,1.1325686049188182,23.992051544840642,22.646459971424104,g
4101,a36-2-25,61264.86230324074,90,36.67300833333333,-0.1011111111111111,1.3231823945755907,23.826709346138983,22.646459971424104,g
4102,a36-2-26,61264.863541666666,90,36.67300833333333,2.4966666666666666,1.2252318045186883,23.9085286754189,22.646459971424104,g
4103,a36-2-27,61264.86478009259,90,36.67300833333333,5.094444444444444,1.3633154651319357,23.79488794784406,22.646459971424104,g
4104,a36-2-01,61264.86825231481,90,15.441154166666664,-0.1011111111111111,0.9824607579440297,23.47891131733544,21.64471891241628,r
4105,a36-2-02,61264.86949074074,90,15.441154166666664,2.4966666666666666,1.0031973558001892,23.456718960900204,21.64471891241628,r
4106,a36-2-03,61264.870729166665,90,15.441154166666664,5.094444444444444,1.0593573123822753,23.398798318981417,21.64471891241628,r
4107,a36-2-04,61264.87196759259,90,18.0951375,5.094444444444444,0.9258817486022074,23.541875109321666,21.64471891241628,r
4108,a36-2-05,61264.873206018514,90,18.0951375,2.4966666666666666,1.1086094591811617,23.350425931855646,21.64471891241628,r
4109,a36-2-06,61264.874444444446,90,18.0951375,-0.1011111111111111,1.0503303517443991,23.407902465113054,21.64471891241628,r
4110,a36-2-07,61264.87568287037,90,20.749116666666666,-0.1011111111111111,1.1923691095555253,23.272808027275616,21.64471891241628,r
4111,a36-2-08,61264.876921296294,90,20.749116666666666,2.4966666666666666,1.206206466660671,23.260502740851035,21.64471891241628,r
4112,a36-2-09,61264.87815972222,90,20.749116666666666,5.094444444444444,0.9052880378059567,23.565729965421653,21.64471891241628,r
4113,a36-2-10,61264.87939814814,90,23.4031,5.094444444444444,1.2988405095418463,23.17707596824505,21.634745749863963,r
4114,a36-2-11,61264.880636574075,90,23.4031,2.4966666666666666,1.1979852092228473,23.263347109803977,21.634745749863963,r
4115,a36-2-12,61264.881875,90,23.4031,-0.1011111111111111,1.2004799814027678,23.261128314573813,21.634745749863963,r
4116,a36-2-13,61264.88311342592,90,26.05708333333333,-0.1011111111111111,0.9949916191288035,23.4610131765135,21.634745749863963,r
4117,a36-2-14,61264.88435185185,90,26.05708333333333,2.4966666666666666,0.9895545588195298,23.46683546221457,21.634745749863963,r
4118,a36-2-15,61264.88559027777,90,26.05708333333333,5.094444444444444,1.230823044204783,23.234498567973716,21.634745749863963,r
4119,a36-2-16,61264.886828703704,90,28.7110625,5.094444444444444,0.8728869015038405,23.599935797518658,21.634745749863963,r
4120,a36-2-17,61264.88806712963,90,28.7110625,2.4966666666666666,0.9286888568664529,23.534237110061788,21.634745749863963,r
4121,a36-2-18,61264.88930555555,90,28.7110625,-0.1011111111111111,1.1394890590173785,23.31671546016967,21.634745749863963,r
4122,a36-2-19,61264.89054398148,90,31.365045833333333,-0.1011111111111111,0.9953998919345054,23.45455106544466,21.621204663177085,r
4123,a36-2-20,61264.8917824074,90,31.365045833333333,2.4966666666666666,1.095127605490456,23.352973943452543,21.621204663177085,r
4124,a36-2-21,61264.89302083333,90,31.365045833333333,5.094444444444444,1.086620609704547,23.361277540750592,21.621204663177085,r
4125,a36-2-22,61264.89425925926,90,34.019025,5.094444444444444,1.0420944359925806,23.405806072045763,21.621204663177085,r
4126,a36-2-23,61264.89549768518,90,34.019025,2.4966666666666666,1.2165282034528997,23.240912841536122,21.621204663177085,r
4127,a36-2-24,61264.896736111106,90,34.019025,-0.1011111111111111,0.980532871874113,23.470541550047713,21.621204663177085,r
4128,a36-2-25,61264.89797453704,90,36.67300833333333,-0.1011111111111111,1.2169484329587428,23.240544343936634,21.621204663177085,r
4129,a36-2-26,61264.89921296296,90,36.67300833333333,2.4966666666666666,1.059581676610122,23.38809959555732,21.621204663177085,r
4130,a36-2-27,61264.90045138889,90,36.67300833333333,5.094444444444444,1.2563666023354259,23.206523043686143,21.621204663177085,r
4131,a27-1-01,61265.744982638884,90,342.7491166666666,-0.1011111111111111,1.0099383440378376,23.369197867033606,23.09557217367369,u
4132,a27-1-02,61265.746221064815,90,342.7491166666666,2.4966666666666666,1.039623085382442,23.33908159880727,23.09557217367369,u
4133,a27-1-03,61265.74745949074,90,342.7491166666666,5.094444444444444,1.0755118646190307,23.303750610730184,23.09557217367369,u
4134,a27-1-04,61265.748697916664,90,345.40309999999994,5.094444444444444,1.022004373268925,23.356855686210956,23.09557217367369,u
4135,a27-1-05,61265.74993634259,90,345.40309999999994,2.4966666666666666,1.0801270969984775,23.29928927541685,23.09557217367369,u
4136,a27-1-06,61265.75117476851,90,345.40309999999994,-0.1011111111111111,1.1301178271462222,23.25210312736524,23.09557217367369,u
4137,a27-1-07,61265.752413194445,90,348.05708333333325,-0.1011111111111111,1.3334467500362392,23.078852636324577,23.09557217367369,u
4138,a27-1-08,61265.75365162037,90,348.05708333333325,2.4966666666666666,1.2667706132065615,23.13268046641277,23.09557217367369,u
4139,a27-1-09,61265.75489004629,90,348.05708333333325,5.094444444444444,1.2945440521803442,23.109934122218597,23.09557217367369,u
4140,a27-1-10,61265.75612847222,90,350.7110625,5.094444444444444,1.1865401214299864,23.197032641602476,23.081527102444248,u
4141,a27-1-11,61265.75736689814,90,350.7110625,2.4966666666666666,1.079281292271924,23.295958219128977,23.081527102444248,u
4142,a27-1-12,61265.758605324074,90,350.7110625,-0.1011111111111111,1.009029549749927,23.365997958218433,23.081527102444248,u
4143,a27-1-13,61265.75984375,90,353.3650458333333,-0.1011111111111111,1.4598542114732245,22.979396166484097,23.081527102444248,u
4144,a27-1-14,61265.76108217592,90,353.3650458333333,2.4966666666666666,1.2420073629999295,23.149200755891876,23.081527102444248,u
4145,a27-1-15,61265.76232060185,90,353.3650458333333,5.094444444444444,1.0287539653315734,23.345873449952666,23.081527102444248,u
4146,a27-1-16,61265.76355902778,90,356.01902499999994,5.094444444444444,1.082924424554617,23.29244623364934,23.081527102444248,u
4147,a27-1-17,61265.7647974537,90,356.01902499999994,2.4966666666666666,1.2198140944673206,23.168087205346758,23.081527102444248,u
4148,a27-1-18,61265.76603587963,90,356.01902499999994,-0.1011111111111111,1.1841085625364383,23.19917840954561,23.081527102444248,u
4149,a27-1-19,61265.76727430555,90,358.67300833333326,-0.1011111111111111,0.9326311426783758,23.442835839779402,23.06516902544148,u
4150,a27-1-20,61265.768512731476,90,358.67300833333326,2.4966666666666666,1.0991159589014636,23.272112551914795,23.06516902544148,u
4151,a27-1-21,61265.76975115741,90,358.67300833333326,5.094444444444444,1.2061888337915463,23.1749685223329,23.06516902544148,u
4152,a27-1-22,61265.77098958333,90,1.3269874999999998,5.094444444444444,1.3411168282048909,23.06375020419403,23.06516902544148,u
4153,a27-1-23,61265.77222800926,90,1.3269874999999998,2.4966666666666666,1.0412222863642597,23.328491910811124,23.06516902544148,u
4154,a27-1-24,61265.77346643518,90,1.3269874999999998,-0.1011111111111111,1.078133762391387,23.29220987767887,23.06516902544148,u
