event_id,mass1,mass2,mej_dyn,mej_wind,mej_total,cos_theta,redshift
152,1.362936633963404,1.3361693435217343,0.0023836480420278416,0.030215867005835333,0.032599515047863174,0.23956189066697242,0.1217941161923459
153,1.341149480060486,1.2314495692425154,0.0022446891492005137,0.02534080534968678,0.027585494498887295,0.1448948720912231,0.10252209027554479
154,1.3738797228135562,1.294343950199184,0.0023759401013404634,0.043468929774974276,0.04584486987631474,0.489452760277563,0.1558579905845476
155,1.6106757452349965,1.2701719459486782,0.00448558804471853,0.06750967905456966,0.07199526709928819,0.9856504541106007,0.19898701776679104
156,1.3408426816348387,1.3335629738157821,0.0023266859020769433,0.03038946853803199,0.03271615444010893,0.2420552715115004,0.12222818330345832
157,1.3502917798138108,1.1848391815970136,0.002332103269496097,0.05331120406104115,0.055643307330537246,0.6721355474058786,0.17403542800299962
158,1.4156197462350957,1.3222034244159089,0.0025469026702088517,0.05758141121149757,0.06012831388170642,0.7616196153287176,0.1817976421281898
159,1.3570270852920103,1.2774595964716795,0.0023088158908022923,0.030206318753674896,0.03251513464447719,0.23763754399239967,0.12145711645423105
160,1.5515248654184013,1.3125182004256233,0.003451734517949076,0.05462412337539882,0.0580758578933479,0.7282163486118596,0.17897127157438308
161,1.325271756554847,1.2036836940136644,0.0021921854536489757,0.03717709242470218,0.03936927787835116,0.3677831327192532,0.14117629414191613
162,1.3515900880309972,1.3515871736854872,0.00238437082828444,0.050916844191153825,0.05330121501943826,0.6323058305935795,0.17036911329275944
163,1.3843272401612394,1.3290544032732496,0.0024366926980919886,0.050945759625065,0.05338245232315699,0.6335297107608947,0.1704839199569727
164,1.3154389196175276,1.2163523480236016,0.002149612312051659,0.04608324041993277,0.048232852731984424,0.5357746840747585,0.160828344661857
165,1.387482834868012,1.184885784435242,0.002556698465396452,0.02244743850484555,0.025004136970242,0.0902897700544083,0.08725713212947733
166,1.602615125483877,1.1661460323720474,0.0059104698623541445,0.061257668864104664,0.06716813872645881,0.835302495589238,0.18776635069761657
